0.01148897,0
0.0075126137,0
0.01025245,0
0.01073231,0
-0.012792056,0
-0.060336813,0
-0.119976595,-0.09304371
-0.12597111,-0.5
-0.19080965,-0.5
-0.21089715,-0.5
-0.2972856,-0.5
-0.39765292,-0.5
-0.49417156,-0.5
-0.5176803,-0.5
-0.50817764,-0.5
-0.5025641,-0.5
-0.48930717,-0.5
-0.46865413,-0.5
-0.4547185,-0.5
-0.4663434,-0.5
-0.4799923,-0.5
-0.48401815,-0.5
-0.4914705,-0.5
-0.4805287,-0.5
-0.48285687,-0.5
-0.5044295,-0.5
-0.5053412,-0.5
-0.5092917,-0.5
-0.5023012,-0.5
-0.50076014,-0.5
-0.49912632,-0.5
-0.5061782,-0.5
-0.48165447,-0.5
-0.47166777,-0.5
-0.47042102,-0.5
-0.4234098,-0.5
-0.29107812,-0.5
-0.22294785,-0.5
-0.050095297,0
0.014730716,0
0.029436402,0
0.029763263,0
0.023419984,0
0.034137845,0
0.010664398,0
0.00869292,0
0.02439375,0
0.03669223,0
0.06547264,0
0.058023114,0
0.110862866,0.14190544
0.14670789,0.48917395
0.14910533,0.5
0.0367613,0
0.023565723,0
0.009493975,0
-0.01541134,0
-0.023398003,0
-0.01645838,0
-0.0044600563,0
-0.006182557,0
-0.005269811,0
-0.016108144,0
-0.024831202,0
-0.010957662,0
-0.0070373463,0
-0.0090714,0
-0.010324223,0
-0.00828319,0
-0.0047370177,0
-0.0047041685,0
-0.0045546014,0
-0.0048391493,0
-0.0052772034,0
-0.006547628,0
-0.00815597,0
-0.012070285,0
-0.01484324,0
-0.01903587,0
-0.022009857,0
-0.061158296,0
-0.07595128,-0.09847279
-0.053473875,-0.32636574
-0.038580947,0
-0.02891041,0
-0.03412629,0
-0.038522772,0
-0.053364456,0
-0.054565217,-0.17986083
-0.041110836,-0.20157717
-0.009569759,0
-0.013690397,0
-0.025323482,0
-0.03901415,-0.33179483
-0.03201695,-0.21241927
-0.0048793354,0
0.0031171094,0
-0.0010031608,0
-0.0017011177,0
0.0007952283,0
0.007309254,0
0.0055775866,0
0.005908711,0
0.005147767,0.109347016
0.010007009,0.09305977
0.009839371,0
0.0056765205,0
0.0030554975,0
0.0026337125,0
0.0029602342,0
0.003492171,0
0.0033432133,0
0.0035055275,0
0.0037945602,0
0.0037760688,0
0.0033370885,0
0.0033078059,0
0.0032715006,0
0.0032400629,0
0.0028159316,0
0.003058774,0
0.0034339456,0
0.0034284391,0
0.0033137458,0
0.0038453592,0
-0.0029462874,0
0.000358426,0
0.0020796661,0
0.003045746,0
0.0043378817,0
0.0046652085,0
0.004401093,0
0.0036115916,0
0.0030597276,0
0.0047584814,0
0.0047168443,0
0.012566209,0
0.006432054,0
0.0057062595,0
0.0045165312,0
-0.008522602,0
-0.013950391,0
-0.004126883,0
-0.0016655476,0
-0.004194973,0
-0.0028611058,0
-0.0024545037,0
-0.002321042,0
-0.0016279867,0
-0.0005884539,0
-0.0010105101,0
-0.0022627634,0
-0.0018491072,0
-0.000393686,0
-0.0008945129,0
-0.004039604,0
-0.004740345,0
-0.0027987456,0
-0.0019004638,0
-0.0029329392,0
-0.0032459903,0
-0.004170567,0
-0.0057660853,0
-0.0093157925,0
-0.005868923,0
-0.022167597,0
-0.040511634,0
-0.08077358,0
-0.23495112,-0.17986083
-0.2876723,-0.46202856
-0.36042058,-0.5
-0.4582493,-0.5
-0.457944,-0.5
-0.4560453,-0.5
-0.49226972,-0.5
-0.5013386,-0.5
-0.47600186,-0.5
-0.4886121,-0.5
-0.4777801,-0.5
-0.46760455,-0.5
-0.48637775,-0.5
-0.48691598,-0.5
-0.51117337,-0.5
-0.51857847,-0.5
-0.52280897,-0.5
-0.5228145,-0.5
-0.5130667,-0.5
-0.511601,-0.5
-0.51196855,-0.5
-0.51488376,-0.5
-0.5049267,-0.5
-0.4983519,-0.5
-0.5233523,-0.5
-0.51562965,-0.5
-0.50558376,-0.5
-0.4726791,-0.5
-0.44681716,-0.5
-0.45483255,-0.5
-0.3181503,-0.5
-0.37342814,-0.5
-0.28885436,-0.5
-0.043484177,0
-0.01868858,0
-0.012816837,0
-0.0037264104,0
0.0040628244,0
0.01746907,0
0.013153587,0
0.029736644,0
0.05889062,0.011671724
0.09343694,0.39149866
0.13870208,0.4240571
0.22770432,0.418628
0.13365862,0.41319895
0.040312484,0
0.033054557,0
0.016583188,0
0.009490574,0
0.007522822,0
0.0007452464,0
-0.0072654323,0
-0.013727482,0
-0.02075136,-0.25040677
-0.016666815,-0.114760034
-0.018015347,0
-0.0073784413,0
-0.004970925,0
-0.009306829,0
-0.012137763,0
-0.008929901,0
-0.003954395,0
0.000811113,0
0.000104024,0
-0.0001358375,-0.03335593
-0.0004216859,-0.03335593
0.000145286,-0.017084744
0.000467692,0
-0.0001587103,0
-0.0004109532,0
0.00007215,0
0.0001988153,0
0.0001197963,0
0.0002898537,0
0.0006615236,0
0.0001595606,0
-0.0001963876,0
0.0004283546,0
0.0027023633,0
0.001713106,0
0.0016216612,0
-0.0010208602,0
0.0037676422,0
0.0026962813,0
-0.0063876132,0
-0.007413825,0
-0.0465794,0
-0.08404596,-0.011655661
-0.20372963,-0.190719
-0.23593064,-0.30466548
-0.2453876,-0.32636574
-0.24156646,-0.32636574
-0.22090371,-0.32636574
-0.2297566,-0.32636574
-0.22801344,-0.32636574
-0.28634223,-0.27753612
-0.20796356,-0.22870651
-0.16629454,-0.1364603
-0.046262555,0
-0.027233228,0
-0.012096878,0
0.005660398,0
0.019419387,0
0.03699766,0
0.0654737,0
0.11912761,0
0.17922555,0.16360572
0.24100566,0.3263818
0.29729992,0.43491527
0.3289826,0.4728867
0.3276441,0.5
0.27123648,0.5
0.19136989,0.49460304
0.1227708,0.31011063
0.05662575,0
0.02791378,0
0.024567785,0
0.01326677,0
0.011309637,0
-0.001847627,0
-0.009658007,0
-0.010983745,0
-0.010147437,-0.03878501
-0.005441568,-0.060501337
-0.006308696,-0.027942907
-0.010441894,-0.18528992
-0.010660192,-0.011655661
-0.009009469,0
-0.009794887,0
-0.016412223,0
-0.011522975,0
-0.009424321,0
-0.007505552,0
-0.00740971,0
-0.007739107,0
-0.008212464,0
-0.009045109,0
-0.0032190573,0
0.0036911382,0
0.0042983727,0
-0.01599047,0
-0.0056183618,0
-0.0019002442,0
-0.012894547,0
-0.017755596,0
-0.030892847,0
-0.04253721,0
-0.07320262,0
-0.122811764,0
-0.12227669,0
-0.124201424,0
-0.16626373,0
-0.19395615,-0.044214092
-0.2501602,-0.38605353
-0.31369036,-0.5
-0.4346145,-0.5
-0.49355787,-0.5
-0.531188,-0.5
-0.50734895,-0.5
-0.4899647,-0.5
-0.49897677,-0.5
-0.47130287,-0.5
-0.46883443,-0.5
-0.47371632,-0.5
-0.45682007,-0.5
-0.46157685,-0.5
-0.49817312,-0.5
-0.4823224,-0.5
-0.50320625,-0.5
-0.48728666,-0.5
-0.4720005,-0.5
-0.5033771,-0.5
-0.48672438,-0.5
-0.49981844,-0.5
-0.50108784,-0.5
-0.5018425,-0.5
-0.48969868,-0.5
-0.48742005,-0.5
-0.4787865,-0.5
-0.47093642,-0.5
-0.46467826,-0.5
-0.44619927,-0.5
-0.27381852,0
-0.22468932,0
-0.25321528,0
-0.3423541,0
-0.4622314,0
-0.103563495,0
-0.036121994,0
0.0014289722,0
0.020034488,0
0.0016285374,0
-0.0115736555,0
-0.055971656,0
-0.12501612,-0.18528992
-0.22449233,-0.2992364
-0.33610702,-0.41318288
-0.32657072,-0.46202856
-0.27567706,-0.46745762
-0.3077916,-0.38605353
-0.2708009,-0.25040677
-0.16872014,-0.14731847
-0.08756856,-0.076772526
-0.012384236,0
0.03847149,0
0.027819635,0
0.01647878,0
-0.0006931102,0
-0.018068954,0
-0.013426678,0
-0.011870226,0
